Date,Open,High,Low,Close,Volume,AdjClose
2024-04-24,166.46,169.3,166.21,169.02,31088099.0,167.65
2024-04-25,169.54,170.61,168.15,169.89,33579769.0,168.52
2024-04-26,169.83,171.34,169.18,169.3,29394682.0,167.93
2024-04-29,173.37,176.03,173.1,173.5,44121526.0,172.1
2024-04-30,173.2,174.99,170.02,170.33,33202497.0,168.95
2024-05-01,169.58,172.71,169.11,169.3,30856797.0,167.93
2024-05-02,172.43,173.42,170.89,173.03,45199179.0,171.63
2024-05-03,186.65,187.0,182.66,183.38,109233902.0,181.9
2024-05-06,182.4,184.2,180.42,181.71,54178473.0,180.24
2024-05-07,183.48,184.9,181.32,182.4,50873295.0,180.92
2024-05-08,182.85,183.07,181.45,182.74,29903370.0,181.26
2024-05-09,182.57,184.66,182.11,184.57,33153910.0,183.08
2024-05-10,184.92,185.09,182.13,183.05,33127847.0,181.82
2024-05-13,185.5,187.1,184.62,186.28,47903079.0,185.02
2024-05-14,187.59,188.3,186.29,187.43,29492691.0,186.17
2024-05-15,187.83,190.65,187.37,189.72,45332147.0,188.44
2024-05-16,190.44,191.1,189.66,189.84,32651640.0,188.56
2024-05-17,189.53,190.81,189.18,189.87,25626968.0,188.59
2024-05-20,189.33,191.92,189.01,191.04,26683911.0,189.75
2024-05-21,191.09,192.73,190.92,192.35,26208821.0,191.05
2024-05-22,192.38,192.83,190.27,190.9,21461104.0,189.61
2024-05-23,190.98,191.01,186.62,186.88,30062458.0,185.62
2024-05-24,188.82,190.58,188.04,189.98,23580202.0,188.7
2024-05-28,191.51,193.0,189.1,189.99,33347373.0,188.71
2024-05-29,189.67,192.25,189.51,190.29,33475688.0,189.01
2024-05-30,190.78,192.18,190.63,191.29,30722521.0,190.0
2024-05-31,191.36,192.57,189.91,192.25,33815061.0,190.95
2024-06-03,193.01,194.99,192.52,194.03,33891860.0,192.72
2024-06-04,194.61,195.32,193.03,194.35,28346336.0,193.04
2024-06-05,195.44,196.9,194.87,195.87,34561156.0,194.55
2024-06-06,195.67,196.5,194.17,194.48,26750244.0,193.17
2024-06-07,194.65,196.94,194.14,196.89,36448348.0,195.56
2024-06-10,196.88,197.3,192.15,193.12,71535967.0,191.82
2024-06-11,193.69,207.16,193.63,207.15,129872109.0,205.75
2024-06-12,207.37,220.2,206.9,213.07,151273417.0,211.63
2024-06-13,214.74,216.75,211.6,214.24,63897707.0,212.79
2024-06-14,213.82,215.17,211.3,212.49,45296065.0,211.06
2024-06-17,213.36,218.95,212.72,216.67,63724763.0,215.21
2024-06-18,217.61,218.63,213.0,214.29,54635773.0,212.84
2024-06-20,213.96,214.24,208.85,209.68,55790688.0,208.27
2024-06-21,210.45,211.89,207.11,207.49,67962787.0,206.09
2024-06-24,207.67,212.7,206.59,208.14,51311575.0,206.74
2024-06-25,209.14,211.38,208.61,209.07,30860792.0,207.66
2024-06-26,211.5,214.86,210.64,213.25,41215368.0,211.81
2024-06-27,214.7,215.74,212.35,214.1,31916744.0,212.66
2024-06-28,215.79,216.07,210.3,210.62,42812041.0,209.2
2024-07-01,212.09,217.51,211.92,216.75,43395188.0,215.29
2024-07-02,216.15,220.38,215.1,220.27,38318670.0,218.78
2024-07-03,220.0,221.55,219.03,221.55,25362271.0,220.06
2024-07-05,221.65,226.45,221.65,226.34,40038555.0,224.81
2024-07-08,227.09,227.85,223.25,227.82,38367674.0,226.28
2024-07-09,227.88,229.4,226.37,228.68,31884331.0,227.14
2024-07-10,229.27,233.08,229.25,232.98,43471626.0,231.41
2024-07-11,231.21,232.39,225.77,227.57,41465091.0,226.03
2024-07-12,228.92,232.64,228.68,230.54,34735232.0,228.98
2024-07-15,236.47,237.23,233.09,234.4,38259399.0,232.82
2024-07-16,235.0,236.27,232.33,234.82,25550094.0,233.24
2024-07-17,229.46,231.46,226.64,228.88,35208308.0,227.34
2024-07-18,230.14,230.44,222.27,224.18,40368992.0,222.67
2024-07-19,224.84,226.8,223.27,224.31,30016556.0,222.8
2024-07-22,226.99,227.78,223.09,223.96,28150939.0,222.45
2024-07-23,224.37,226.94,222.68,225.01,22830815.0,223.49
2024-07-24,224.06,224.8,217.13,218.54,35903732.0,217.07
2024-07-25,218.87,220.85,214.62,217.49,33938088.0,216.02
2024-07-26,218.69,219.49,216.01,217.96,26029067.0,216.49
2024-07-29,216.96,219.3,215.75,218.24,23624190.0,216.77
2024-07-30,219.2,220.33,216.12,218.8,24927200.0,217.32
2024-07-31,221.44,223.82,220.63,222.08,27777929.0,220.58
2024-08-01,224.37,224.48,217.02,218.36,33073634.0,216.89
2024-08-02,219.15,225.6,217.71,219.86,62331422.0,218.38
2024-08-05,199.09,213.5,196.21,209.27,73239907.0,207.86
2024-08-06,205.31,209.99,201.07,207.23,42151560.0,205.83
2024-08-07,206.94,213.64,206.39,209.82,35552141.0,208.4
2024-08-08,213.11,214.2,208.83,213.31,27204963.0,211.87
2024-08-09,212.1,216.78,211.97,216.24,25382217.0,214.78
2024-08-12,216.14,219.51,215.6,217.53,23230152.0,216.31
2024-08-13,219.06,221.89,219.01,221.27,22666324.0,220.03
2024-08-14,220.42,223.03,219.7,221.72,23924019.0,220.48
2024-08-15,224.49,225.35,222.76,224.72,23312973.0,223.46
2024-08-16,223.78,226.83,223.65,226.05,22316376.0,224.78
2024-08-19,225.67,225.99,223.04,225.89,21320233.0,224.63
2024-08-20,225.75,227.17,225.45,226.51,16813068.0,225.24
2024-08-21,226.51,227.98,225.22,226.4,19031932.0,225.13
2024-08-22,227.77,228.34,223.9,224.53,22241199.0,223.27
2024-08-23,225.79,228.22,224.33,226.84,21084281.0,225.57
2024-08-26,226.76,227.28,223.89,227.18,17012188.0,225.91
2024-08-27,226.0,228.85,224.89,228.03,19556392.0,226.75
2024-08-28,227.92,229.86,225.68,226.49,22189191.0,225.22
2024-08-29,230.1,232.92,228.88,229.79,33023558.0,228.5
2024-08-30,230.19,230.4,227.48,229.0,24976455.0,227.72
2024-09-03,228.62,229.0,221.17,222.77,27801502.0,221.52
2024-09-04,221.7,221.78,217.48,220.85,27592088.0,219.61
2024-09-05,221.73,225.48,221.52,222.38,21551257.0,221.14
2024-09-06,224.0,225.24,219.77,220.82,26076136.0,219.58
2024-09-09,220.83,221.27,216.71,220.91,44734145.0,219.67
2024-09-10,218.9,221.48,216.73,220.11,31111473.0,218.88
2024-09-11,221.49,223.09,217.89,222.66,25706023.0,221.41
2024-09-12,222.51,223.55,219.82,222.77,22072947.0,221.52
2024-09-13,223.61,224.04,221.91,222.5,21515405.0,221.25
2024-09-16,216.52,217.22,213.92,216.32,37793399.0,215.11
2024-09-17,215.75,216.9,214.5,216.79,27069463.0,215.58
2024-09-18,217.55,222.71,217.54,220.69,36949401.0,219.45
2024-09-19,225.0,229.82,224.63,228.87,39418891.0,227.59
2024-09-20,229.97,233.09,227.62,228.2,74583167.0,226.92
2024-09-23,227.34,229.45,225.81,226.47,26221687.0,225.2
2024-09-24,228.59,229.35,225.73,227.37,17350217.0,226.1
2024-09-25,225.01,227.29,224.02,226.37,21355237.0,225.1
2024-09-26,227.31,228.5,225.41,227.52,18748888.0,226.25
2024-09-27,228.48,229.52,227.3,227.79,16596912.0,226.52
2024-09-30,230.04,233.0,229.65,233.0,26974970.0,231.7
2024-10-01,229.52,229.66,223.74,226.21,34814854.0,224.94
2024-10-02,225.89,227.37,223.02,226.78,20692888.0,225.51
2024-10-03,225.14,226.81,223.32,225.67,19585378.0,224.41
2024-10-04,227.9,228.0,224.13,226.8,19917855.0,225.53
2024-10-07,224.49,225.69,221.33,221.69,20405891.0,220.45
2024-10-08,224.25,225.98,223.25,225.77,17314641.0,224.51
2024-10-09,225.31,229.75,224.83,229.54,19486911.0,228.26
2024-10-10,227.8,229.5,227.17,229.04,14101451.0,227.76
2024-10-11,229.49,229.5,227.34,227.55,17332215.0,226.28
2024-10-14,228.7,231.73,228.6,231.3,18555324.0,230.01
2024-10-15,233.6,237.49,232.37,233.85,35033474.0,232.54
2024-10-16,231.71,232.12,229.84,231.78,20033352.0,230.48
2024-10-17,233.43,233.85,230.52,232.15,15724534.0,230.85
2024-10-18,236.18,236.18,234.01,235.0,25975087.0,233.68
2024-10-21,234.5,236.85,234.45,236.48,16193625.0,235.16
2024-10-22,233.88,236.22,232.6,235.86,17945634.0,234.54
2024-10-23,234.13,235.15,227.76,230.76,31601501.0,229.47
2024-10-24,229.98,230.82,228.41,230.57,16618148.0,229.28
2024-10-25,229.74,233.22,229.57,231.41,19223991.0,230.11
2024-10-28,233.34,234.73,232.55,233.4,17309209.0,232.09
2024-10-29,233.26,234.33,232.32,233.67,15878793.0,232.36
2024-10-30,232.63,233.23,229.55,230.1,22340728.0,228.81
2024-10-31,229.51,229.83,225.37,225.91,27401002.0,224.65
2024-11-01,221.0,225.35,220.27,222.91,36640900.0,221.66
2024-11-04,220.93,222.79,219.72,222.01,19530351.0,220.77
2024-11-05,221.8,223.95,221.14,223.45,15892199.0,222.2
2024-11-06,222.58,226.07,221.19,222.72,28869825.0,221.47
2024-11-07,224.63,227.88,224.57,227.48,21768115.0,226.21
2024-11-08,227.17,228.66,226.4,226.96,17128740.0,225.94
2024-11-11,224.99,225.7,221.5,224.23,23999572.0,223.22
2024-11-12,224.43,225.59,223.35,224.23,19864507.0,223.22
2024-11-13,224.01,226.65,222.76,225.12,20544396.0,224.11
2024-11-14,225.11,228.87,225.0,228.22,22330857.0,227.19
2024-11-15,225.7,226.92,224.27,225.0,21996750.0,223.99
2024-11-18,225.22,229.74,225.17,228.02,18581033.0,226.99
2024-11-19,226.65,230.16,226.65,228.28,16910837.0,227.25
2024-11-20,228.06,229.93,225.89,229.0,16182979.0,227.97
2024-11-21,228.85,230.16,225.71,228.52,22138570.0,227.49
2024-11-22,228.29,230.72,228.06,229.87,19966208.0,228.84
2024-11-25,231.45,233.25,229.74,232.87,26892705.0,231.82
2024-11-26,233.35,235.57,233.33,235.06,23333529.0,234.0
2024-11-27,234.44,235.69,233.81,234.93,16560530.0,233.87
2024-11-29,234.84,237.81,233.97,237.33,13507648.0,236.26
2024-12-02,237.27,240.79,237.16,239.59,22135929.0,238.51
2024-12-03,239.82,242.76,238.9,242.65,21010452.0,241.56
2024-12-04,242.87,244.11,241.25,243.01,20150972.0,241.92
2024-12-05,243.99,244.54,242.13,243.04,18736848.0,241.95
2024-12-06,242.91,244.63,242.08,242.84,19201673.0,241.75
2024-12-09,241.9,247.24,241.75,246.75,23971474.0,245.64
2024-12-10,246.91,248.21,245.34,247.77,19302261.0,246.65
2024-12-11,247.94,250.8,246.26,246.49,23651713.0,245.38
2024-12-12,246.89,248.74,245.68,247.96,15319612.0,246.84
2024-12-13,247.84,249.3,246.24,248.13,15962883.0,247.01
2024-12-16,247.99,251.38,247.65,251.04,19814176.0,249.91
2024-12-17,250.19,253.83,249.78,253.48,23241118.0,252.34
2024-12-18,252.16,254.28,247.74,248.05,28089652.0,246.93
2024-12-19,247.48,252.0,247.09,249.79,25706735.0,248.67
2024-12-20,248.04,255.0,245.69,254.49,39552831.0,253.34
2024-12-23,254.77,255.65,253.45,255.27,20237606.0,254.12
2024-12-24,255.49,258.21,255.29,258.2,11296761.0,257.04
2024-12-26,258.19,260.03,257.63,259.02,16342667.0,257.85
2024-12-27,257.83,258.7,253.06,255.59,22771841.0,254.44
2024-12-30,252.22,253.5,250.75,252.2,18333313.0,251.06
2024-12-31,252.44,253.28,249.43,250.42,18897800.0,249.29
2025-01-02,248.93,249.1,241.82,243.85,34311269.0,242.75
2025-01-03,243.4,244.18,241.89,243.36,23299547.0,242.26
2025-01-06,244.36,247.33,243.2,245.0,21345363.0,243.9
2025-01-07,242.7,245.55,241.35,242.21,20839538.0,241.12
2025-01-08,241.92,243.72,240.05,242.7,19196596.0,241.61
2025-01-10,240.0,240.16,233.0,236.85,33481119.0,235.78
2025-01-13,233.65,234.67,229.77,234.4,27109788.0,233.34
2025-01-14,234.75,236.12,232.47,233.28,19814621.0,232.23
2025-01-15,234.73,238.96,234.43,237.87,20466879.0,236.8
2025-01-16,237.32,238.01,228.03,228.26,43951332.0,227.23
2025-01-17,232.12,232.29,228.48,229.98,40901029.0,228.94
2025-01-21,224.0,224.42,219.38,222.64,56496450.0,221.64
2025-01-22,219.75,224.12,219.75,223.83,34849914.0,222.82
2025-01-23,224.73,227.03,222.3,223.66,34422904.0,222.65
2025-01-24,224.78,225.63,221.41,222.78,31809304.0,221.78
2025-01-27,224.02,232.15,223.98,229.86,54507674.0,228.83
2025-01-28,230.84,240.19,230.81,238.26,44379063.0,237.19
2025-01-29,234.12,239.86,234.01,239.36,26388668.0,238.28
2025-01-30,238.67,240.79,237.21,237.59,25244336.0,236.52
2025-01-31,247.09,247.19,233.44,236.0,55123227.0,234.94
2025-02-03,230.0,231.83,225.7,228.01,44021552.0,226.98
2025-02-04,227.25,233.13,226.65,232.8,25058543.0,231.75
2025-02-05,228.53,232.67,228.27,232.47,20449875.0,231.42
2025-02-06,231.32,233.8,230.42,233.22,16237765.0,232.17
2025-02-07,232.54,234.0,227.26,227.63,22173050.0,226.61
2025-02-10,229.52,230.59,227.2,227.65,16324716.0,226.87
2025-02-11,228.2,235.23,228.13,232.62,29100164.0,231.83
2025-02-12,231.12,236.96,230.68,236.87,24130243.0,236.06
2025-02-13,236.91,242.34,235.57,241.53,28122714.0,240.71
2025-02-14,241.21,245.35,240.99,244.6,23581090.0,243.77
2025-02-18,244.15,245.18,241.84,244.47,21465678.0,243.64
2025-02-19,244.66,246.01,243.16,244.87,16915146.0,244.04
2025-02-20,244.94,246.78,244.29,245.83,19064874.0,244.99
2025-02-21,246.01,248.69,245.22,245.55,28716437.0,244.71
2025-02-24,245.0,248.86,244.42,247.1,27787509.0,246.26
2025-02-25,248.0,250.0,244.91,247.04,27644733.0,246.2
2025-02-26,244.38,244.98,239.13,240.36,26055507.0,239.54
2025-02-27,239.61,242.46,237.06,237.3,20520636.0,236.49
2025-02-28,236.98,242.09,233.74,241.84,25233865.0,241.02
2025-03-03,241.81,244.03,236.11,238.03,24769630.0,237.22
2025-03-04,237.71,240.07,234.68,235.93,30530420.0,235.13
2025-03-05,235.43,236.55,229.23,235.74,26940242.0,234.94
2025-03-06,234.44,237.86,233.33,235.33,26407216.0,234.53
2025-03-07,235.17,241.37,234.76,239.07,30095115.0,238.26
2025-03-10,235.5,236.16,224.22,227.48,43234197.0,226.7
2025-03-11,223.82,225.84,217.45,220.84,44974442.0,220.09
2025-03-12,220.14,221.75,214.91,216.98,38748044.0,216.24
2025-03-13,215.94,216.84,208.42,209.68,38870537.0,208.97
2025-03-14,211.25,213.95,209.58,213.49,35431205.0,212.76
2025-03-17,213.31,215.22,210.0,214.0,27817291.0,213.27
2025-03-18,214.15,215.15,211.49,212.69,24692713.0,211.97
2025-03-19,214.09,218.76,213.75,215.24,28760698.0,214.51
2025-03-20,213.81,217.49,212.22,214.1,26158446.0,213.37
2025-03-21,211.51,218.84,211.28,218.27,36345830.0,217.53
2025-03-24,221.0,221.48,218.58,220.73,24160782.0,219.98
2025-03-25,220.77,224.1,220.08,223.75,19719670.0,222.99
2025-03-26,223.51,225.02,220.47,221.53,19730872.0,220.78
2025-03-27,221.39,224.99,220.56,223.85,19494683.0,223.09
2025-03-28,221.73,223.81,217.68,217.9,22273732.0,217.16
2025-03-31,217.2,225.62,216.23,222.13,32521427.0,221.37
2025-04-01,219.76,223.68,218.9,223.19,19998136.0,222.43
2025-04-02,221.35,225.19,221.02,223.89,18595157.0,223.13
2025-04-03,205.53,207.49,201.25,203.19,61468823.0,202.5
2025-04-04,193.92,199.88,187.34,188.38,74838788.0,187.74
2025-04-07,177.21,194.15,174.72,181.46,102060761.0,180.84
2025-04-08,186.53,190.34,169.21,172.42,73777164.0,171.83
2025-04-09,172.06,200.61,171.89,198.85,116322379.0,198.17
2025-04-10,189.06,194.78,183.0,190.42,68241467.0,189.77
2025-04-11,186.1,199.54,186.06,198.15,53770920.0,197.47
2025-04-14,211.43,212.94,201.16,202.52,66414971.0,201.83
2025-04-15,201.76,203.51,199.8,202.14,29238300.0,201.45
2025-04-16,198.36,200.7,192.37,194.27,35896165.0,193.61
2025-04-17,197.02,198.84,194.42,196.98,29851913.0,196.31
2025-04-21,193.31,193.8,189.81,193.16,23372077.0,192.5
2025-04-22,196.0,201.59,195.97,199.74,29453698.0,199.06
2025-04-23,205.99,208.0,202.79,204.6,30477438.0,203.9
2025-04-24,204.94,208.83,202.94,208.37,21891409.0,207.66
2025-04-25,206.35,209.75,206.2,209.28,19849830.0,208.57
2025-04-28,210.06,211.5,207.46,210.14,19037050.0,209.42
2025-04-29,208.8,212.24,208.37,211.21,16647114.0,210.49
2025-04-30,209.26,213.58,206.67,212.5,20863441.0,211.78
2025-05-01,208.9,214.56,208.9,213.32,26794399.0,212.59
2025-05-02,206.09,206.99,202.16,205.35,58989850.0,204.65
2025-05-05,203.1,204.1,198.21,198.89,38079557.0,198.21
2025-05-06,198.17,200.65,197.02,198.51,26765829.0,197.83
2025-05-07,199.11,199.44,193.25,196.25,35806508.0,195.58
2025-05-08,197.73,200.05,194.67,197.49,28596522.0,196.82
2025-05-09,199.0,200.54,197.53,198.53,21648319.0,197.85
2025-05-12,210.93,211.26,206.75,210.79,37355661.0,210.35
2025-05-13,210.37,213.4,209.0,212.93,27973594.0,212.48
2025-05-14,212.43,213.94,210.58,212.33,26654783.0,211.88
2025-05-15,210.89,212.96,209.54,211.45,25683123.0,211.01
2025-05-16,212.42,212.57,209.77,211.26,23530503.0,210.82
2025-05-19,207.78,209.48,204.26,208.78,26756901.0,208.34
2025-05-20,207.67,208.47,205.03,206.86,23605310.0,206.43
2025-05-21,205.17,207.04,200.71,202.09,37402809.0,201.67
2025-05-22,200.71,202.75,199.78,201.36,29211575.0,200.94
2025-05-23,193.67,197.7,193.46,195.27,48789980.0,194.86
2025-05-27,198.29,200.74,197.43,200.21,33513368.0,199.79
2025-05-28,200.53,202.73,199.9,200.42,23926798.0,200.0
2025-05-29,203.49,203.81,198.51,199.95,30411817.0,199.53
2025-05-30,199.39,201.96,196.78,200.85,28569554.0,200.43
2025-06-02,200.28,202.13,200.12,201.7,19744280.0,201.28
2025-06-03,201.35,203.77,200.95,203.27,23886947.0,202.84
2025-06-04,202.97,206.24,202.1,202.82,26294653.0,202.39
2025-06-05,203.56,204.75,200.15,200.63,28594150.0,200.21
2025-06-06,203.0,205.7,202.05,203.92,27398721.0,203.49
2025-06-09,204.44,206.0,200.02,201.45,48638919.0,201.03
2025-06-10,200.56,204.35,200.56,202.67,32190207.0,202.24
2025-06-11,203.5,204.5,198.41,198.78,37382618.0,198.36
2025-06-12,199.08,199.68,197.36,199.2,25791782.0,198.78
2025-06-13,199.83,200.37,195.7,196.45,31401929.0,196.04
2025-06-16,197.28,198.69,196.56,198.42,24685057.0,198.0
2025-06-17,197.2,198.39,195.21,195.64,21653955.0,195.23
2025-06-18,195.92,197.57,195.07,196.58,25443792.0,196.17
2025-06-20,198.12,201.7,196.85,201.0,46559234.0,200.58
2025-06-23,201.59,202.3,198.96,201.5,27831103.0,201.08
2025-06-24,202.59,203.44,200.2,200.3,33599593.0,199.88
2025-06-25,201.42,203.67,200.62,201.56,23480840.0,201.14
2025-06-26,201.44,202.64,199.46,201.0,31504289.0,200.58
2025-06-27,201.92,203.22,200.0,201.08,32705704.0,200.66
2025-06-30,201.99,207.39,199.26,205.17,54102691.0,204.74
2025-07-01,206.72,210.19,206.14,207.82,51670413.0,207.38
2025-07-02,208.99,213.34,208.14,212.44,47709793.0,211.99
2025-07-03,212.07,214.65,211.81,213.55,21913671.0,213.1
2025-07-07,212.72,216.23,208.8,209.95,30597625.0,209.51
2025-07-08,210.1,211.43,208.45,210.01,24616407.0,209.57
2025-07-09,209.53,211.33,207.22,211.14,30623245.0,210.7
2025-07-10,210.44,213.48,210.03,212.41,28382734.0,211.96
2025-07-11,210.43,212.13,209.86,211.16,21558284.0,210.72
2025-07-14,209.93,210.91,207.54,208.62,23931631.0,208.18
2025-07-15,209.22,211.89,208.92,209.11,23834647.0,208.67
2025-07-16,210.3,212.4,208.64,210.16,26057225.0,209.72
2025-07-17,210.72,211.8,209.59,210.02,28831926.0,209.58
2025-07-18,210.66,211.79,209.7,211.18,26709715.0,210.74
2025-07-21,212.14,215.78,211.63,212.48,31875276.0,212.03
2025-07-22,213.29,214.95,212.23,214.4,28434741.0,213.95
2025-07-23,215.09,215.15,212.41,214.15,28031489.0,213.7
2025-07-24,213.9,215.69,213.53,213.76,27690949.0,213.31
2025-07-25,214.64,215.24,213.4,213.88,22435977.0,213.43
2025-07-28,214.0,214.85,213.06,214.05,20979637.0,213.6
2025-07-29,214.16,214.81,210.89,211.27,28215124.0,210.83
2025-07-30,211.9,212.39,207.72,209.05,21796233.0,208.61
2025-07-31,208.49,209.84,207.16,207.57,35339307.0,207.13
2025-08-01,210.95,213.58,201.5,202.38,61194902.0,201.95
2025-08-04,204.46,207.88,201.67,203.35,41575582.0,202.92
2025-08-05,203.4,205.34,202.16,202.92,26016426.0,202.49
2025-08-06,205.63,215.38,205.59,213.25,68984952.0,212.8
2025-08-07,218.89,220.85,216.58,220.03,60566435.0,219.57
2025-08-08,220.86,231.0,219.25,229.35,81281357.0,228.87
2025-08-11,227.93,229.56,224.76,227.18,37446748.0,226.96
2025-08-12,228.01,230.8,227.07,229.65,31556177.0,229.43
2025-08-13,231.05,235.0,230.43,233.33,43477560.0,233.1
2025-08-14,234.01,235.06,230.85,232.78,29338129.0,232.55
2025-08-15,234.0,234.28,229.36,231.59,27976278.0,231.37
2025-08-18,231.77,233.12,230.11,230.89,21419078.0,230.67
2025-08-19,231.28,232.87,229.35,230.56,21164727.0,230.34
2025-08-20,229.97,230.47,225.77,226.01,23402459.0,225.79
2025-08-21,226.27,226.52,223.78,224.9,18942470.0,224.68
2025-08-22,226.17,229.09,225.41,227.76,23198421.0,227.54
2025-08-25,226.48,229.3,226.23,227.16,18561203.0,226.94
2025-08-26,226.86,229.49,224.69,229.31,19918324.0,229.09
2025-08-27,228.69,230.9,228.26,230.49,18181994.0,230.27
2025-08-28,230.82,233.41,229.33,232.56,20721721.0,232.33
2025-08-29,232.55,233.38,231.37,232.14,21074167.0,231.92
2025-09-02,229.25,230.85,226.97,229.72,22560705.0,229.5
2025-09-03,237.21,238.85,234.36,238.47,41876214.0,238.24
2025-09-04,238.45,239.9,236.74,239.78,27325798.0,239.55
2025-09-05,240.0,241.32,238.49,239.69,32231886.0,239.46
2025-09-08,239.3,240.15,236.34,237.88,28309913.0,237.65
2025-09-09,237.0,238.79,233.36,234.35,45145566.0,234.12
2025-09-10,231.97,232.42,225.95,226.79,51765395.0,226.57
2025-09-11,226.84,230.45,226.65,230.03,29374467.0,229.81
2025-09-12,229.3,234.51,229.02,234.07,32971785.0,233.84
2025-09-15,237.0,238.19,235.03,236.7,26998887.0,236.47
2025-09-16,237.12,241.22,236.32,238.15,37098569.0,237.92
2025-09-17,238.97,240.1,237.73,238.99,25145998.0,238.76
2025-09-18,239.96,241.2,236.65,237.88,24828491.0,237.65
2025-09-19,241.2,246.27,240.21,245.5,65360751.0,245.26
2025-09-22,248.3,256.64,248.12,256.08,67929923.0,255.83
2025-09-23,255.83,257.34,253.58,254.43,33620295.0,254.18
2025-09-24,255.25,255.58,251.04,252.31,21753461.0,252.07
2025-09-25,253.35,257.17,251.71,256.87,33679965.0,256.62
2025-09-26,254.18,257.6,253.78,255.46,24877099.0,255.21
2025-09-29,254.56,255.0,253.01,254.43,21788282.0,254.18
2025-09-30,254.89,255.92,253.11,254.63,18925926.0,254.38
2025-10-01,255.04,258.79,254.93,255.45,25515504.0,255.2
2025-10-02,256.59,258.18,254.15,257.13,24287379.0,256.88
2025-10-03,254.67,259.24,253.95,258.02,30080734.0,257.77
2025-10-06,257.99,259.07,255.05,256.69,23399815.0,256.44
2025-10-07,256.81,257.4,255.43,256.48,18973959.0,256.23
2025-10-08,256.52,258.52,256.11,258.06,18897335.0,257.81
2025-10-09,257.81,258.0,253.14,254.04,21470272.0,253.79
2025-10-10,254.94,256.38,244.65,245.27,34365839.0,245.03
2025-10-13,249.31,249.69,245.56,247.66,18746543.0,247.42
2025-10-14,246.6,248.85,244.7,247.77,17603499.0,247.53
2025-10-15,249.49,251.82,247.47,249.34,17213646.0,249.1
2025-10-16,248.28,249.04,245.13,247.45,23517994.0,247.21
2025-10-17,248.08,253.38,247.27,252.29,26060775.0,252.05
2025-10-20,255.89,264.38,255.63,262.24,53856089.0,261.99
2025-10-21,261.88,265.29,261.83,262.77,28223471.0,262.52
2025-10-22,262.61,262.85,255.43,258.45,25366395.0,258.2
2025-10-23,259.89,260.62,258.01,259.58,16292061.0,259.33
2025-10-24,261.16,264.13,259.18,262.82,23085665.0,262.57
2025-10-27,264.88,269.12,264.65,268.81,24139520.0,268.55
2025-10-28,269.01,269.89,268.15,269.0,25261165.0,268.74
2025-10-29,269.37,271.41,267.11,269.7,26967994.0,269.44
2025-10-30,271.99,274.14,268.48,271.4,31595250.0,271.14
2025-10-31,276.99,277.32,269.16,270.37,40570747.0,270.11
2025-11-03,270.48,270.85,266.25,269.05,22813649.0,268.79
2025-11-04,268.32,271.49,267.61,270.04,24536614.0,269.78
2025-11-05,268.61,271.7,266.93,270.14,18353179.0,269.88
2025-11-06,267.89,273.4,267.89,269.77,25440332.0,269.51
2025-11-07,269.8,272.29,266.77,268.47,26176590.0,268.21
2025-11-10,269.11,273.73,267.45,269.43,21519063.0,269.43
2025-11-11,269.85,275.91,269.8,275.25,28103275.0,275.25
2025-11-12,275.13,275.73,271.7,273.47,22192153.0,273.47
2025-11-13,274.27,276.7,272.09,272.95,21873012.0,272.95
2025-11-14,271.02,275.96,269.6,272.41,23279907.0,272.41
2025-11-17,268.83,270.49,265.73,267.46,21314781.0,267.46
2025-11-18,269.99,270.71,265.32,267.44,21656608.0,267.44
2025-11-19,265.54,272.21,265.5,268.56,20306034.0,268.56
2025-11-20,270.92,275.43,265.92,266.25,24720694.0,266.25
2025-11-21,265.94,273.33,265.67,271.49,30498266.0,271.49
2025-11-24,271.15,277.0,270.9,275.92,27717736.0,275.92
2025-11-25,275.27,280.38,275.25,276.97,22238292.0,276.97
2025-11-26,276.96,279.53,276.63,277.55,16595358.0,277.55
2025-11-28,277.37,279.0,275.98,278.85,9498788.0,278.85
2025-12-01,278.1,283.42,276.14,283.1,23632321.0,283.1
2025-12-02,282.99,287.4,282.63,286.19,26066733.0,286.19
2025-12-03,286.2,288.62,283.3,284.15,22586809.0,284.15
2025-12-04,284.1,284.73,278.59,280.7,22432307.0,280.7
2025-12-05,280.54,281.14,278.05,278.78,17290679.0,278.78
2025-12-08,278.11,279.67,276.15,277.89,18790681.0,277.89
2025-12-09,278.16,280.03,276.92,277.18,16879302.0,277.18
2025-12-10,277.84,279.75,276.44,278.78,15335546.0,278.78
2025-12-11,279.1,279.59,273.81,278.03,17462097.0,278.03
2025-12-12,277.91,279.22,276.82,278.28,18860844.0,278.28
2025-12-15,280.17,280.17,273.62,273.96,9874879.0,273.96
